order_id,customer_id,order_date,order_total,promised_time,actual_time,region
1000007260,31692,2023-11-12 19:46:15,389.65,2023-11-12 20:01:15,2023-11-12 19:57:04.761443,Jayanagar
1000007261,80300,2023-04-09 21:20:47,1736.08,2023-04-09 21:45:47,2023-04-09 21:35:35.473311,Indiranagar
1000007262,33045,2024-07-13 11:31:40,1957.99,2024-07-13 12:11:40,2024-07-13 11:56:09.350610,Whitefield
1000007263,96072,2023-12-27 15:05:34,2181.96,2023-12-27 15:20:34,2023-12-27 15:18:00.459408,Bellandur
1000007264,28906,2024-01-13 20:02:26,459.49,2024-01-13 20:27:26,2024-01-13 20:09:14.226038,Indiranagar
1000007265,38391,2024-03-09 12:28:12,2011.23,2024-03-09 12:58:12,2024-03-09 12:53:53.916877,Koramangala
1000007266,52154,2024-02-08 13:48:52,1900.29,2024-02-08 14:08:52,2024-02-08 14:01:33.495439,HSR Layout
1000007267,44752,2023-07-11 21:56:41,948.4,2023-07-11 22:11:41,2023-07-11 22:02:11.519600,HSR Layout
1000007268,68994,2023-11-28 17:08:09,1903.65,2023-11-28 17:28:09,2023-11-28 17:19:09.174587,Bellandur
1000007269,57269,2023-08-02 16:40:23,1786.57,2023-08-02 17:05:23,2023-08-02 16:45:23.120504,Bellandur
1000007270,33659,2024-06-16 12:20:42,1186.29,2024-06-16 12:50:42,2024-06-16 12:47:03.316787,Whitefield
1000007271,95253,2023-08-16 13:01:31,1130.63,2023-08-16 13:21:31,2023-08-16 13:16:10.286234,Koramangala
1000007272,40219,2024-05-14 12:54:49,582.88,2024-05-14 13:14:49,2024-05-14 13:02:20.840156,Marathahalli
1000007273,48274,2024-04-22 11:03:31,244.11,2024-04-22 11:18:31,2024-04-22 11:11:28.466744,Marathahalli
1000007274,37017,2023-04-06 12:10:49,1902.49,2023-04-06 12:40:49,2023-04-06 12:21:34.206931,Jayanagar
1000007275,16513,2023-09-13 14:22:44,867.52,2023-09-13 14:47:44,2023-09-13 14:40:42.601153,HSR Layout
1000007276,89061,2023-10-06 14:25:31,646.84,2023-10-06 14:40:31,2023-10-06 14:35:11.962488,Koramangala
1000007277,49044,2023-05-02 10:58:53,1318.17,2023-05-02 11:23:53,2023-05-02 11:15:37.142714,HSR Layout
1000007278,99923,2024-11-04 11:17:58,2369.61,2024-11-04 11:47:58,2024-11-04 11:42:17.385113,Bellandur
1000007279,88568,2023-10-03 13:14:39,1805.74,2023-10-03 13:39:39,2023-10-03 13:22:45.762449,Marathahalli
1000007280,23788,2024-02-11 12:09:45,2026.58,2024-02-11 12:39:45,2024-02-11 12:16:41.739606,Koramangala
1000007281,78889,2024-09-17 17:52:41,2240.09,2024-09-17 18:22:41,2024-09-17 18:02:41.274988,HSR Layout
1000007282,18560,2024-11-02 09:26:24,1154.26,2024-11-02 09:46:24,2024-11-02 09:41:42.579128,Koramangala
1000007283,69977,2024-06-16 13:37:17,2047.21,2024-06-16 14:02:17,2024-06-16 13:56:17.226135,Whitefield
1000007284,13161,2023-12-27 13:14:57,637.23,2023-12-27 13:44:57,2023-12-27 13:42:41.109422,HSR Layout
1000007285,88407,2023-06-27 19:27:08,1204.46,2023-06-27 19:52:08,2023-06-27 19:39:54.707666,Koramangala
1000007286,16554,2024-04-29 11:02:02,2469.93,2024-04-29 11:42:02,2024-04-29 11:12:54.726290,Jayanagar
1000007287,38330,2024-10-04 17:56:04,1237.33,2024-10-04 18:16:04,2024-10-04 18:06:10.588661,HSR Layout
1000007288,64884,2023-10-28 17:11:04,360.27,2023-10-28 17:51:04,2023-10-28 17:19:35.129876,HSR Layout
1000007289,60336,2023-08-08 14:41:55,1476.63,2023-08-08 15:11:55,2023-08-08 15:04:40.357174,HSR Layout
1000007290,25354,2023-05-04 13:54:43,2012.12,2023-05-04 14:34:43,2023-05-04 14:09:52.724346,Bellandur
1000007291,63991,2024-09-01 13:51:00,188.41,2024-09-01 14:21:00,2024-09-01 14:02:15.901492,Whitefield
1000007292,97264,2023-08-30 17:14:54,1653.88,2023-08-30 17:29:54,2023-08-30 17:23:36.253020,Marathahalli
1000007293,30208,2023-04-26 16:28:36,2229.74,2023-04-26 17:08:36,2023-04-26 17:07:16.899563,Koramangala
1000007294,60237,2023-11-08 18:51:56,1124.5,2023-11-08 19:21:56,2023-11-08 19:44:02.421563,Bellandur
1000007295,91724,2024-04-03 14:14:55,993.16,2024-04-03 14:34:55,2024-04-03 14:20:10.513306,HSR Layout
1000007296,69352,2024-03-19 13:00:16,121.72,2024-03-19 13:25:16,2024-03-19 13:08:59.153452,Jayanagar
1000007297,76894,2023-11-07 20:32:36,222.13,2023-11-07 21:02:36,2023-11-07 21:13:34.062204,Indiranagar
1000007298,81307,2023-07-28 08:51:57,1641.19,2023-07-28 09:06:57,2023-07-28 09:01:18.018427,Jayanagar
1000007299,94063,2024-10-30 18:32:46,1842.49,2024-10-30 19:02:46,2024-10-30 19:28:25.574584,Bellandur
1000007300,58978,2024-05-13 19:04:26,1123.34,2024-05-13 19:24:26,2024-05-13 19:09:29.078908,Indiranagar
1000007301,83530,2023-04-11 10:10:57,2413.66,2023-04-11 10:35:57,2023-04-11 10:23:19.246971,Bellandur
1000007302,20930,2024-05-12 13:05:30,1777.4,2024-05-12 13:45:30,2024-05-12 13:24:24.842015,Whitefield
1000007303,34008,2024-05-02 13:31:52,225.94,2024-05-02 14:11:52,2024-05-02 13:43:42.253851,Koramangala
1000007304,84827,2023-09-11 11:43:46,1352.9,2023-09-11 12:23:46,2023-09-11 11:52:47.549804,Indiranagar
1000007305,61823,2023-06-03 15:25:49,711.61,2023-06-03 15:50:49,2023-06-03 15:49:21.054153,Jayanagar
1000007306,48861,2023-09-03 15:13:53,856.24,2023-09-03 15:38:53,2023-09-03 15:31:47.159634,Jayanagar
1000007307,99157,2024-06-25 08:46:52,2328.23,2024-06-25 09:16:52,2024-06-25 09:51:58.520533,Whitefield
1000007308,27486,2024-06-01 12:54:55,1032.17,2024-06-01 13:14:55,2024-06-01 13:05:41.794729,Whitefield
1000007309,87866,2023-11-28 22:30:07,1302.45,2023-11-28 22:45:07,2023-11-28 22:38:48.286056,Marathahalli
1000007310,15704,2024-07-29 11:56:45,374.8,2024-07-29 12:11:45,2024-07-29 12:10:00.513653,Indiranagar
1000007311,84589,2024-07-10 15:25:24,2359.46,2024-07-10 15:40:24,2024-07-10 15:30:31.411849,Indiranagar
1000007312,94980,2023-11-26 19:44:27,839.09,2023-11-26 20:04:27,2023-11-26 19:51:21.655815,Koramangala
1000007313,55044,2024-02-06 10:09:01,1545.81,2024-02-06 10:29:01,2024-02-06 10:27:37.302633,Indiranagar
1000007314,95802,2024-04-30 10:40:40,360.66,2024-04-30 10:55:40,2024-04-30 10:47:59.225493,Bellandur
1000007315,94765,2023-04-11 17:16:06,291.33,2023-04-11 17:56:06,2023-04-11 17:32:25.930640,Koramangala
1000007316,55631,2023-08-26 13:44:20,334.09,2023-08-26 14:14:20,2023-08-26 14:06:31.660410,Marathahalli
1000007317,83465,2023-10-27 14:19:54,1544.73,2023-10-27 14:34:54,2023-10-27 14:30:47.519551,Whitefield
1000007318,33167,2024-05-06 10:32:59,1578.23,2024-05-06 10:57:59,2024-05-06 10:47:18.790424,HSR Layout
1000007319,17783,2023-09-28 19:57:06,788.21,2023-09-28 20:12:06,2023-09-28 20:04:47.675857,Koramangala
1000007320,33244,2024-08-19 16:23:33,1486.01,2024-08-19 16:53:33,2024-08-19 16:44:21.880229,Whitefield
1000007321,12796,2024-05-13 17:36:46,1880.4,2024-05-13 18:16:46,2024-05-13 17:49:20.981913,Indiranagar
1000007322,71919,2023-05-28 08:16:19,1488.39,2023-05-28 08:31:19,2023-05-28 08:23:19.728674,HSR Layout
1000007323,65340,2023-11-30 14:34:39,229.52,2023-11-30 15:14:39,2023-11-30 14:55:31.742766,HSR Layout
1000007324,51171,2024-09-17 22:01:12,1537.11,2024-09-17 22:31:12,2024-09-17 22:17:48.881639,Koramangala
1000007325,14873,2024-02-23 11:42:34,1883.43,2024-02-23 11:57:34,2024-02-23 11:52:07.814510,Whitefield
1000007326,91725,2024-02-28 11:46:48,704.09,2024-02-28 12:26:48,2024-02-28 12:24:10.012576,Koramangala
1000007327,40131,2024-10-18 19:57:29,1856.7,2024-10-18 20:27:29,2024-10-18 21:10:12.246081,Marathahalli
1000007328,10420,2023-04-16 12:57:05,714.86,2023-04-16 13:17:05,2023-04-16 13:14:47.476419,Marathahalli
1000007329,64767,2024-01-29 18:19:07,1984.34,2024-01-29 18:44:07,2024-01-29 18:42:02.137023,Marathahalli
1000007330,28488,2023-03-30 08:57:44,2190.06,2023-03-30 09:27:44,2023-03-30 09:11:44.210802,Jayanagar
1000007331,34900,2023-10-30 12:35:31,1357.31,2023-10-30 12:55:31,2023-10-30 12:42:51.465391,Jayanagar
1000007332,22223,2023-05-20 22:18:28,1647.43,2023-05-20 22:48:28,2023-05-20 22:45:00.677454,HSR Layout
1000007333,38764,2023-09-05 19:20:05,1799.87,2023-09-05 19:35:05,2023-09-05 19:56:52.416393,Whitefield
1000007334,69820,2023-09-26 21:05:11,771.58,2023-09-26 21:20:11,2023-09-26 21:14:18.420169,Koramangala
1000007335,30164,2023-11-29 15:51:44,1780.66,2023-11-29 16:21:44,2023-11-29 16:02:12.931204,Indiranagar
1000007336,93447,2023-10-11 19:02:02,1945.5,2023-10-11 19:42:02,2023-10-11 19:11:14.520190,HSR Layout
1000007337,68844,2023-08-22 15:13:17,233.85,2023-08-22 15:43:17,2023-08-22 15:24:35.303417,Jayanagar
1000007338,39776,2023-09-18 14:12:45,1803.76,2023-09-18 14:27:45,2023-09-18 14:25:15.004823,Marathahalli
1000007339,17184,2024-09-30 18:48:37,416.39,2024-09-30 19:28:37,2024-09-30 19:57:14.111805,Jayanagar
1000007340,28951,2023-06-01 20:14:13,2208.29,2023-06-01 20:39:13,2023-06-01 20:34:11.340071,Indiranagar
1000007341,15442,2023-10-23 18:32:26,2432.15,2023-10-23 18:52:26,2023-10-23 19:05:11.255422,HSR Layout
1000007342,63760,2023-08-05 16:29:12,1951.7,2023-08-05 16:44:12,2023-08-05 16:37:31.342092,Whitefield
1000007343,25313,2024-06-10 18:43:09,1388.73,2024-06-10 19:08:09,2024-06-10 19:33:07.135000,Whitefield
1000007344,41720,2023-07-16 14:57:55,195.06,2023-07-16 15:27:55,2023-07-16 15:07:37.540056,Koramangala
1000007345,48788,2024-09-13 22:28:52,1106.09,2024-09-13 22:58:52,2024-09-13 22:51:45.836843,Whitefield
1000007346,27471,2024-09-08 21:03:59,1079.75,2024-09-08 21:28:59,2024-09-08 21:23:53.136108,Marathahalli
1000007347,30700,2023-07-21 09:02:44,2075.59,2023-07-21 09:27:44,2023-07-21 09:15:17.390676,Marathahalli
1000007348,24407,2024-02-21 14:51:25,1232.66,2024-02-21 15:16:25,2024-02-21 15:10:45.012332,Jayanagar
1000007349,37649,2023-12-15 09:07:53,413.02,2023-12-15 09:47:53,2023-12-15 09:30:33.118917,Koramangala
1000007350,11124,2023-12-17 10:54:13,1422.3,2023-12-17 11:19:13,2023-12-17 11:04:01.995974,Bellandur
1000007351,91264,2024-04-28 13:44:53,958.46,2024-04-28 13:59:53,2024-04-28 13:52:47.709442,Whitefield
1000007352,44239,2024-09-19 16:56:21,1541.48,2024-09-19 17:11:21,2024-09-19 17:01:48.162546,Marathahalli
1000007353,41497,2024-10-29 20:35:30,1336.1,2024-10-29 21:15:30,2024-10-29 20:50:18.705581,Jayanagar
1000007354,93950,2024-09-23 21:56:19,1941.84,2024-09-23 22:11:19,2024-09-23 22:22:09.548210,Marathahalli
1000007355,60877,2024-10-29 20:59:02,1470.6,2024-10-29 21:39:02,2024-10-29 21:15:46.567096,Whitefield
1000007356,94379,2023-07-29 09:36:33,1477.2,2023-07-29 09:56:33,2023-07-29 09:52:40.938726,Indiranagar
1000007357,75148,2024-07-04 15:12:03,1379.55,2024-07-04 15:27:03,2024-07-04 15:17:13.794225,Jayanagar
1000007358,86009,2023-10-27 11:12:24,2014.07,2023-10-27 11:42:24,2023-10-27 11:20:47.169507,HSR Layout
1000007359,74642,2024-10-28 10:22:14,1397.79,2024-10-28 10:42:14,2024-10-28 10:36:58.775514,Indiranagar
1000007360,87062,2023-06-30 20:14:09,997.03,2023-06-30 20:34:09,2023-06-30 20:59:57.153444,Koramangala
1000007361,83479,2024-08-18 20:16:49,1647.95,2024-08-18 20:31:49,2024-08-18 20:39:58.548393,Bellandur
1000007362,32649,2024-07-25 12:11:08,333.25,2024-07-25 12:26:08,2024-07-25 12:23:41.676589,Bellandur
1000007363,52736,2024-01-18 18:17:19,1652.81,2024-01-18 18:42:19,2024-01-18 19:14:24.447296,Jayanagar
1000007364,63429,2023-05-29 08:43:44,269.32,2023-05-29 09:23:44,2023-05-29 08:48:51.205698,Marathahalli
1000007365,23407,2023-11-23 22:30:31,1728.02,2023-11-23 23:00:31,2023-11-23 22:58:05.159694,Marathahalli
1000007366,93121,2024-02-21 09:45:19,1622.29,2024-02-21 10:15:19,2024-02-21 09:54:53.030608,Marathahalli
1000007367,74673,2023-09-08 08:19:02,684.0,2023-09-08 08:44:02,2023-09-08 09:01:10.150956,Koramangala
1000007368,12687,2023-06-29 10:04:28,1433.82,2023-06-29 10:24:28,2023-06-29 10:20:03.409100,HSR Layout
1000007369,36212,2024-04-28 09:17:21,975.16,2024-04-28 09:32:21,2024-04-28 09:22:29.552745,Indiranagar
1000007370,41303,2023-06-08 22:10:33,2444.16,2023-06-08 22:40:33,2023-06-08 22:26:04.627997,Jayanagar
1000007371,60253,2024-01-10 14:57:39,2420.9,2024-01-10 15:37:39,2024-01-10 15:09:29.539294,Marathahalli
1000007372,41729,2023-10-13 20:09:02,1464.66,2023-10-13 20:24:02,2023-10-13 21:02:35.842714,Jayanagar
1000007373,34981,2023-06-11 22:37:57,1488.8,2023-06-11 22:52:57,2023-06-11 22:47:11.950973,Jayanagar
1000007374,14355,2023-05-23 20:19:24,371.26,2023-05-23 20:49:24,2023-05-23 20:25:45.856114,Jayanagar
1000007375,92350,2023-08-30 15:44:52,648.22,2023-08-30 16:04:52,2023-08-30 15:55:19.542976,Jayanagar
1000007376,80538,2023-11-07 09:19:44,1978.84,2023-11-07 09:39:44,2023-11-07 09:45:53.153634,Whitefield
1000007377,77797,2023-09-11 11:09:49,735.54,2023-09-11 11:49:49,2023-09-11 11:34:14.377394,Koramangala
1000007378,92151,2024-01-22 19:42:28,1726.79,2024-01-22 20:02:28,2024-01-22 19:50:57.264837,HSR Layout
1000007379,30575,2023-12-02 21:56:37,1812.08,2023-12-02 22:36:37,2023-12-02 22:45:05.184020,Koramangala
1000007380,40213,2023-08-04 12:00:59,1044.23,2023-08-04 12:30:59,2023-08-04 12:21:28.784110,Jayanagar
1000007381,62979,2023-04-05 13:25:37,2051.35,2023-04-05 13:55:37,2023-04-05 13:39:31.118152,Koramangala
1000007382,58025,2024-05-05 17:22:42,1357.22,2024-05-05 17:37:42,2024-05-05 17:35:39.889604,HSR Layout
1000007383,86414,2023-06-21 11:17:14,1608.72,2023-06-21 11:32:14,2023-06-21 11:25:17.042148,Jayanagar
1000007384,16166,2023-09-21 13:55:25,506.14,2023-09-21 14:25:25,2023-09-21 14:10:52.588652,Jayanagar
1000007385,49285,2024-01-14 08:19:09,739.23,2024-01-14 08:39:09,2024-01-14 08:29:58.854759,Whitefield
1000007386,59179,2023-08-21 14:04:55,1048.32,2023-08-21 14:34:55,2023-08-21 14:10:33.359665,Whitefield
1000007387,13548,2024-06-07 10:19:29,2259.45,2024-06-07 10:34:29,2024-06-07 10:27:41.745158,HSR Layout
1000007388,38560,2023-05-28 21:13:39,1787.52,2023-05-28 21:53:39,2023-05-28 22:10:00.356200,Marathahalli
1000007389,59315,2024-04-07 20:46:38,1977.22,2024-04-07 21:16:38,2024-04-07 21:13:29.832217,HSR Layout
1000007390,34305,2024-01-22 20:47:11,2246.96,2024-01-22 21:17:11,2024-01-22 21:10:57.933955,Koramangala
1000007391,19453,2023-09-12 21:34:42,1279.76,2023-09-12 21:49:42,2023-09-12 22:24:08.578576,HSR Layout
1000007392,28955,2024-05-25 09:10:17,2102.88,2024-05-25 09:50:17,2024-05-25 09:34:06.562659,Jayanagar
1000007393,68758,2024-10-16 17:54:18,1680.93,2024-10-16 18:34:18,2024-10-16 18:09:53.727877,Marathahalli
1000007394,14873,2024-05-05 19:35:07,526.02,2024-05-05 20:00:07,2024-05-05 20:08:43.622723,HSR Layout
1000007395,11400,2024-01-11 22:02:35,1120.94,2024-01-11 22:22:35,2024-01-11 22:18:39.589839,Marathahalli
1000007396,61479,2024-08-12 12:33:04,172.48,2024-08-12 12:53:04,2024-08-12 12:39:06.354364,Marathahalli
1000007397,60748,2024-03-05 22:25:39,566.15,2024-03-05 23:05:39,2024-03-05 23:00:59.844074,Marathahalli
1000007398,19117,2023-09-18 08:21:16,366.03,2023-09-18 08:41:16,2023-09-18 08:36:28.566554,Marathahalli
1000007399,75689,2024-05-20 22:48:19,1214.97,2024-05-20 23:03:19,2024-05-20 23:01:49.732786,HSR Layout
1000007400,59194,2023-08-04 22:01:56,1887.75,2023-08-04 22:21:56,2023-08-04 22:08:41.423909,Bellandur
1000007401,13972,2024-04-28 13:49:15,1716.66,2024-04-28 14:09:15,2024-04-28 14:01:48.645440,Indiranagar
1000007402,53391,2024-04-15 19:08:59,584.0,2024-04-15 19:28:59,2024-04-15 20:11:13.693224,Whitefield
1000007403,31323,2023-04-04 12:23:34,2019.47,2023-04-04 12:53:34,2023-04-04 12:41:47.898982,Marathahalli
1000007404,89041,2024-03-22 10:18:52,2161.52,2024-03-22 10:33:52,2024-03-22 11:11:58.373818,Whitefield
1000007405,21489,2023-04-07 19:25:41,1014.98,2023-04-07 19:40:41,2023-04-07 20:06:13.425708,HSR Layout
1000007406,85846,2024-02-02 17:10:41,726.49,2024-02-02 17:50:41,2024-02-02 17:49:29.700646,Jayanagar
1000007407,92051,2024-08-20 11:10:09,2372.56,2024-08-20 11:40:09,2024-08-20 11:17:48.456158,Marathahalli
1000007408,63963,2024-09-21 19:24:25,2430.12,2024-09-21 19:39:25,2024-09-21 20:05:58.510597,Marathahalli
1000007409,97446,2023-09-18 16:56:54,324.91,2023-09-18 17:36:54,2023-09-18 17:32:54.415045,Jayanagar
1000007410,66950,2023-06-20 21:45:30,1424.63,2023-06-20 22:10:30,2023-06-20 22:03:20.355493,Marathahalli
1000007411,82400,2023-09-24 14:51:05,1876.9,2023-09-24 15:16:05,2023-09-24 15:00:16.278109,Indiranagar
1000007412,59525,2024-04-16 20:40:54,1955.99,2024-04-16 21:20:54,2024-04-16 21:01:45.307555,Whitefield
1000007413,46959,2023-11-05 08:14:18,1643.12,2023-11-05 08:44:18,2023-11-05 08:37:55.973742,HSR Layout
1000007414,54717,2024-04-24 14:46:55,254.86,2024-04-24 15:11:55,2024-04-24 14:59:29.801700,Marathahalli
1000007415,94562,2023-06-02 22:26:58,108.04,2023-06-02 22:51:58,2023-06-02 22:38:59.869920,HSR Layout
1000007416,77029,2024-08-02 21:27:26,165.91,2024-08-02 21:42:26,2024-08-02 22:09:13.718697,Marathahalli
1000007417,98612,2024-04-09 21:06:55,2156.02,2024-04-09 21:36:55,2024-04-09 22:00:00.937815,Bellandur
1000007418,80938,2023-04-14 10:29:38,1295.25,2023-04-14 10:49:38,2023-04-14 10:47:16.103843,Bellandur
1000007419,36517,2023-03-28 09:52:37,2254.42,2023-03-28 10:32:37,2023-03-28 10:17:29.751381,HSR Layout
1000007420,61808,2024-03-31 20:50:51,466.0,2024-03-31 21:15:51,2024-03-31 21:08:14.732549,HSR Layout
1000007421,51197,2024-10-05 17:58:44,1410.63,2024-10-05 18:18:44,2024-10-05 18:09:39.920825,Whitefield
1000007422,48776,2024-01-20 21:14:44,1437.88,2024-01-20 21:44:44,2024-01-20 21:26:18.025035,Bellandur
1000007423,49801,2024-04-01 15:57:36,948.85,2024-04-01 16:27:36,2024-04-01 16:23:21.146378,Whitefield
1000007424,54869,2024-05-23 19:28:36,2354.3,2024-05-23 19:48:36,2024-05-23 20:07:21.048600,HSR Layout
1000007425,65625,2023-06-09 11:41:01,400.28,2023-06-09 12:01:01,2023-06-09 11:56:58.886591,Marathahalli
1000007426,62783,2023-10-22 17:57:05,1046.3,2023-10-22 18:37:05,2023-10-22 18:22:33.441288,Bellandur
1000007427,37019,2024-10-27 15:25:33,1213.18,2024-10-27 15:55:33,2024-10-27 15:52:19.743204,Bellandur
1000007428,48730,2024-08-08 09:34:50,2118.77,2024-08-08 10:04:50,2024-08-08 09:45:16.855528,Bellandur
1000007429,15106,2024-10-30 14:06:40,1478.24,2024-10-30 14:46:40,2024-10-30 14:33:06.697700,Bellandur
1000007430,55116,2023-07-10 09:51:31,858.56,2023-07-10 10:16:31,2023-07-10 09:57:37.639780,Koramangala
1000007431,16535,2023-08-19 09:02:37,343.13,2023-08-19 09:22:37,2023-08-19 09:13:25.864343,HSR Layout
1000007432,65009,2024-07-19 10:49:49,1191.85,2024-07-19 11:09:49,2024-07-19 11:06:09.096439,Jayanagar
1000007433,33296,2024-04-07 22:13:31,578.68,2024-04-07 22:43:31,2024-04-07 22:22:42.022087,Jayanagar
1000007434,35357,2024-05-19 17:32:04,1910.5,2024-05-19 17:47:04,2024-05-19 18:14:19.199923,Indiranagar
1000007435,90629,2024-06-17 10:27:29,389.43,2024-06-17 10:57:29,2024-06-17 11:28:01.105708,Whitefield
1000007436,71431,2023-03-31 09:10:39,2083.86,2023-03-31 09:30:39,2023-03-31 09:26:23.915282,Jayanagar
1000007437,43493,2024-03-15 12:05:56,1978.62,2024-03-15 12:35:56,2024-03-15 12:27:23.601581,Whitefield
1000007438,56031,2023-04-28 08:27:40,1768.43,2023-04-28 08:52:40,2023-04-28 08:43:05.460727,HSR Layout
1000007439,36241,2023-05-06 08:16:20,998.78,2023-05-06 08:56:20,2023-05-06 08:39:29.292821,Bellandur
1000007440,53985,2023-09-18 10:09:55,402.39,2023-09-18 10:24:55,2023-09-18 10:18:22.827921,Bellandur
1000007441,55411,2024-07-17 18:28:19,1640.09,2024-07-17 18:53:19,2024-07-17 19:00:33.899898,Whitefield
1000007442,76532,2023-03-18 11:58:18,2368.79,2023-03-18 12:28:18,2023-03-18 12:25:37.291147,Indiranagar
1000007443,71239,2023-09-09 09:59:31,165.87,2023-09-09 10:29:31,2023-09-09 10:28:22.845650,Marathahalli
1000007444,94150,2023-04-13 18:51:45,2239.3,2023-04-13 19:06:45,2023-04-13 19:02:14.723178,Jayanagar
1000007445,28567,2023-07-21 09:27:30,360.86,2023-07-21 09:42:30,2023-07-21 09:38:46.092981,Koramangala
1000007446,76511,2023-11-02 22:25:51,975.51,2023-11-02 23:05:51,2023-11-02 23:40:34.317548,Jayanagar
1000007447,92867,2023-06-22 14:42:26,959.12,2023-06-22 14:57:26,2023-06-22 14:51:13.838015,Marathahalli
1000007448,63439,2023-08-30 10:48:09,2402.55,2023-08-30 11:03:09,2023-08-30 11:00:55.366861,Marathahalli
1000007449,99765,2023-04-13 10:06:15,2158.68,2023-04-13 10:31:15,2023-04-13 10:22:05.786224,Bellandur
1000007450,59932,2023-11-12 17:36:16,1263.68,2023-11-12 18:01:16,2023-11-12 17:42:37.875560,Koramangala
1000007451,44878,2024-04-25 08:48:43,2462.26,2024-04-25 09:08:43,2024-04-25 08:59:55.893673,Jayanagar
1000007452,12031,2024-07-07 17:44:54,825.99,2024-07-07 18:09:54,2024-07-07 18:05:03.937397,Koramangala
1000007453,97900,2024-07-06 21:23:24,1130.18,2024-07-06 21:38:24,2024-07-06 21:33:48.218199,HSR Layout
1000007454,34356,2023-06-13 11:10:15,1500.87,2023-06-13 11:50:15,2023-06-13 11:19:08.648108,Koramangala
1000007455,98565,2024-07-22 20:24:05,195.66,2024-07-22 20:44:05,2024-07-22 20:34:34.339374,Koramangala
1000007456,75835,2023-03-20 16:29:09,1008.37,2023-03-20 16:44:09,2023-03-20 16:37:08.272476,HSR Layout
1000007457,19921,2023-07-11 17:14:54,1357.99,2023-07-11 17:29:54,2023-07-11 17:22:20.117060,Koramangala
1000007458,92141,2024-08-19 09:25:42,2246.85,2024-08-19 09:45:42,2024-08-19 09:31:51.260766,Marathahalli
1000007459,41860,2023-03-26 12:08:49,2464.36,2023-03-26 12:48:49,2023-03-26 12:15:54.290035,Indiranagar
1000007460,55849,2023-08-26 15:14:07,287.7,2023-08-26 15:44:07,2023-08-26 15:27:32.551648,Jayanagar
1000007461,63887,2024-07-31 22:11:11,759.07,2024-07-31 22:51:11,2024-07-31 23:09:35.835488,Koramangala
1000007462,13101,2023-11-25 21:33:19,399.66,2023-11-25 22:13:19,2023-11-25 22:08:14.621457,Indiranagar
1000007463,89225,2023-09-23 10:11:16,1504.78,2023-09-23 10:36:16,2023-09-23 10:32:32.934418,Bellandur
1000007464,13588,2024-04-28 14:59:57,2272.51,2024-04-28 15:24:57,2024-04-28 15:08:18.524085,Marathahalli
1000007465,26771,2023-07-31 08:56:37,1277.66,2023-07-31 09:21:37,2023-07-31 09:08:57.787298,HSR Layout
1000007466,82317,2023-09-24 19:35:10,936.34,2023-09-24 20:15:10,2023-09-24 20:28:56.503721,Whitefield
1000007467,19747,2023-07-11 19:30:10,770.41,2023-07-11 19:45:10,2023-07-11 19:35:51.618445,HSR Layout
1000007468,32921,2023-05-11 16:40:02,1425.77,2023-05-11 17:10:02,2023-05-11 16:45:05.026278,Indiranagar
1000007469,74805,2023-07-07 11:21:14,2407.29,2023-07-07 11:46:14,2023-07-07 11:29:57.724805,Bellandur
1000007470,44752,2023-08-21 22:03:56,2238.43,2023-08-21 22:33:56,2023-08-21 22:14:17.515788,Whitefield
1000007471,57686,2024-10-18 20:23:37,548.32,2024-10-18 20:38:37,2024-10-18 20:51:05.464396,HSR Layout
1000007472,72846,2024-10-25 10:38:00,1779.33,2024-10-25 11:08:00,2024-10-25 11:05:52.497326,Bellandur
1000007473,90651,2024-09-16 20:56:51,2277.29,2024-09-16 21:11:51,2024-09-16 21:03:08.433537,Marathahalli
1000007474,21261,2023-11-04 15:03:11,1785.5,2023-11-04 15:18:11,2023-11-04 15:09:00.869890,Bellandur
1000007475,72264,2023-09-17 21:31:03,462.57,2023-09-17 21:56:03,2023-09-17 22:32:28.838541,Bellandur
1000007476,64764,2023-08-28 09:01:34,595.55,2023-08-28 09:21:34,2023-08-28 09:06:49.702000,Jayanagar
1000007477,85851,2023-06-12 12:45:14,1629.58,2023-06-12 13:25:14,2023-06-12 13:17:41.624571,Marathahalli
1000007478,43450,2023-05-23 20:21:51,2122.14,2023-05-23 20:36:51,2023-05-23 20:31:29.714628,Indiranagar
1000007479,31955,2023-11-06 08:30:52,654.92,2023-11-06 09:10:52,2023-11-06 08:55:10.393112,Koramangala
1000007480,78089,2024-07-11 21:11:33,1181.02,2024-07-11 21:26:33,2024-07-11 22:09:14.817437,HSR Layout
1000007481,15353,2024-01-19 10:54:14,1317.92,2024-01-19 11:24:14,2024-01-19 10:59:46.399151,Bellandur
1000007482,87005,2023-03-23 08:47:30,2052.14,2023-03-23 09:17:30,2023-03-23 08:59:15.677946,Bellandur
1000007483,70368,2024-06-25 19:02:38,2222.04,2024-06-25 19:27:38,2024-06-25 19:42:28.063200,Jayanagar
1000007484,86936,2023-05-22 11:58:33,874.35,2023-05-22 12:13:33,2023-05-22 12:11:18.275991,Whitefield
1000007485,70365,2023-12-08 12:34:43,1645.91,2023-12-08 12:49:43,2023-12-08 12:42:56.666671,Marathahalli
1000007486,46856,2023-09-06 18:14:13,724.47,2023-09-06 18:34:13,2023-09-06 19:01:28.382563,Indiranagar
1000007487,76357,2024-03-21 20:21:58,252.56,2024-03-21 21:01:58,2024-03-21 20:48:30.145255,Jayanagar
